star,comment
3.5,null
4.25,null
3.75,Tastes like traditional Canadian Rye with a shot of expresso. Goes down very smooth with a hint of vanilla.
5.0,null
4.25,"Such a unique flavour perfectly balanced, whiskey, bold rich cold brew and then a nice hint of vanilla. Very drinkable."
3.75,null
4.5,null
4.5,"Starts off as an aged Canadian whiskey with a hint of sweetness. Body has rich coffee flavour evenly mixed with whiskey, not over powering like a coffee liqueur. Finishes like a shot of espresso, making you want more."
5.0,null
5.0,null
4.0,null
3.0,null
